participant	task	step	word	lemma	pos	z	start_obj	end_obj
1_1a	2	24268	put	put	VERB	3	Apple	Apple
1_1a	2	24295	it	-PRON-	PRON	3	Apple	Apple
1_1a	2	24304	on	on	ADP	3	Apple	Apple
1_1a	2	24318	on	on	ADP	1	Apple	Apple
1_1a	2	24322	NA	NA	NA	1	Apple	Apple
1_1a	2	24363	NA	NA	NA	3	Apple	Apple
1_1a	2	24399	NA	NA	NA	1	Apple	Banana
1_1a	2	24547	and	and	CCONJ	1	Apple	Banana
1_1a	2	24552	and	and	CCONJ	3	Banana	Knife
1_1a	2	24592	then	then	ADV	3	Banana	Knife
1_1a	2	24610	're	be	AUX	3	Banana	Knife
1_1a	2	24619	going	go	VERB	3	Banana	Knife
1_1a	2	24633	going	go	VERB	1	Knife	Spoon
1_1a	2	24637	eat	eat	VERB	1	Knife	Spoon
1_1a	2	24642	eat	eat	VERB	3	Spoon	Spoon
1_1a	2	24646	NA	NA	NA	3	Spoon	Spoon
1_1a	2	24664	soup	soup	NOUN	3	Spoon	Spoon
1_1a	2	24691	which	which	DET	3	Spoon	Spoon
1_1a	2	24705	which	which	DET	5	Spoon	Knife
1_1a	2	24732	which	which	DET	3	Knife	Knife
1_1a	2	24771	was	be	AUX	3	Knife	Knife
1_1a	2	24777	was	be	AUX	5	Knife	Knife
1_1a	2	24786	was	be	AUX	3	Knife	Spoon
1_1a	2	24804	was	be	AUX	1	Spoon	Spoon
1_1a	2	24831	was	be	AUX	3	Spoon	Spoon
1_1a	2	24851	inside	inside	ADP	3	Spoon	Spoon
1_1a	2	24887	NA	NA	NA	3	Spoon	Spoon
1_1a	2	24894	NA	NA	NA	5	Spoon	Knife
1_1a	2	24905	banana	banana	NOUN	5	Spoon	Knife
1_1a	2	24921	banana	banana	NOUN	3	Knife	Knife
1_1a	2	24932	NA	NA	NA	3	Knife	Knife
1_1a	2	24966	NA	NA	NA	1	Knife	Knife
1_1a	2	25110	NA	NA	NA	3	Knife	Knife
1_1a	2	25137	NA	NA	NA	1	Knife	Spoon
1_1a	2	25146	so	so	CCONJ	1	Knife	Spoon
1_1a	2	25182	just	just	ADV	1	Knife	Spoon
1_1a	2	25227	going	go	VERB	1	Knife	Spoon
1_1a	2	25236	NA	NA	NA	1	Knife	Spoon
1_1a	2	25245	move	move	VERB	1	Knife	Spoon
1_1a	2	25308	that	that	DET	1	Knife	Spoon
1_1a	2	25317	aside	aside	ADV	3	Spoon	Spoon
1_1a	2	25363	NA	NA	NA	3	Spoon	Spoon
1_1a	2	25371	get	get	AUX	3	Spoon	Spoon
1_1a	2	25381	the	the	DET	3	Spoon	Spoon
1_1a	2	25389	spoon	spoon	NOUN	3	Spoon	Spoon
1_1a	2	25414	NA	NA	NA	3	Spoon	Spoon
1_1a	2	25443	NA	NA	NA	5	Spoon	Spoon
1_1a	2	25515	NA	NA	NA	3	Spoon	Spoon
1_1a	2	25533	NA	NA	NA	1	Spoon	Spoon
1_1a	2	25551	NA	NA	NA	3	Spoon	Spoon
1_1a	2	25567	are	be	AUX	3	Spoon	Spoon
1_1a	2	25621	in	in	ADP	3	Spoon	Spoon
1_1a	2	25630	a	a	DET	3	Spoon	Spoon
1_1a	2	25639	scoop	scoop	NOUN	3	Spoon	Spoon
1_1a	2	25641	scoop	scoop	NOUN	1	Spoon	Spoon
1_1a	2	25668	scoop	scoop	NOUN	3	Spoon	Spoon
1_1a	2	25676	the	the	DET	3	Spoon	Spoon
1_1a	2	25693	soup	soup	NOUN	3	Spoon	Spoon
1_1a	2	25695	soup	soup	NOUN	5	Spoon	Spoon
1_1a	2	25704	soup	soup	NOUN	3	Spoon	Spoon
1_1a	2	25713	soup	soup	NOUN	7	Spoon	Spoon
1_1a	2	25722	soup	soup	NOUN	3	Spoon	Spoon
1_1a	2	25729	NA	NA	NA	3	Spoon	Spoon
1_1a	2	25803	NA	NA	NA	1	Spoon	Spoon
1_1a	2	25828	incur	incur	PROPN	1	Spoon	Spoon
1_1a	2	25830	incur	incur	PROPN	3	Spoon	Spoon
1_1a	2	25848	incur	incur	PROPN	5	Spoon	Spoon
1_1a	2	25875	incur	incur	PROPN	6	Spoon	Spoon
1_1a	2	25890	NA	NA	NA	6	Spoon	Spoon
1_1a	2	25902	NA	NA	NA	5	Spoon	Spoon
1_1a	2	25929	NA	NA	NA	3	Spoon	Spoon
1_1a	2	25938	NA	NA	NA	1	Spoon	Spoon
1_1a	2	25992	NA	NA	NA	3	Spoon	Spoon
1_1a	2	26064	NA	NA	NA	7	Spoon	Spoon
1_1a	2	26109	NA	NA	NA	3	Spoon	Spoon
1_1a	2	26145	NA	NA	NA	1	Spoon	Spoon
1_1a	2	26154	NA	NA	NA	3	Spoon	Spoon
1_1a	2	26186	OK	ok	INTJ	3	Spoon	Spoon
1_1a	2	26199	OK	ok	INTJ	5	Spoon	Spoon
1_1a	2	26250	Google	Google	PROPN	5	Spoon	Spoon
1_1a	2	26259	NA	NA	NA	5	Spoon	Spoon
1_1a	2	26262	NA	NA	NA	3	Spoon	Spoon
1_1a	2	26280	NA	NA	NA	1	Spoon	Spoon
1_1a	2	26406	NA	NA	NA	3	Spoon	Spoon
1_1a	2	26415	NA	NA	NA	7	Spoon	Bowl
1_1a	2	26457	something	something	PRON	7	Spoon	Bowl
1_1a	2	26514	something	something	PRON	3	Bowl	Bowl
1_1a	2	26568	something	something	PRON	1	Bowl	Bowl
1_1a	2	26574	important	important	ADJ	1	Bowl	Bowl
1_1a	2	26586	important	important	ADJ	6	Bowl	Spoon
1_1a	2	26600	NA	NA	NA	6	Bowl	Spoon
1_1a	2	26631	NA	NA	NA	2	Spoon	Spoon
1_1a	2	26640	NA	NA	NA	NA	NA	NA
1_1a	3	26700	recording	record	VERB	NA	NA	NA
1_1a	3	26762	so	so	SCONJ	NA	NA	NA
1_1a	3	26856	so	so	SCONJ	7	None	Spoon
1_1a	3	26907	we	-PRON-	PRON	7	None	Spoon
1_1a	3	26910	we	-PRON-	PRON	2	Spoon	Spoon
1_1a	3	26916	NA	NA	NA	2	Spoon	Spoon
1_1a	3	26925	to	to	PART	2	Spoon	Spoon
1_1a	3	26937	to	to	PART	1	Spoon	Spoon
1_1a	3	26943	wash	wash	VERB	1	Spoon	Spoon
1_1a	3	26979	your	-PRON-	DET	1	Spoon	Spoon
1_1a	3	26997	balls	ball	NOUN	1	Spoon	Spoon
1_1a	3	27000	balls	ball	NOUN	3	Spoon	Bowl
1_1a	3	27023	because	because	SCONJ	3	Spoon	Bowl
1_1a	3	27027	because	because	SCONJ	7	Bowl	Bowl
1_1a	3	27051	I	-PRON-	PRON	7	Bowl	Bowl
1_1a	3	27060	NA	NA	NA	7	Bowl	Bowl
1_1a	3	27078	soup	soup	VERB	7	Bowl	Bowl
1_1a	3	27108	soup	soup	VERB	2	Bowl	Bowl
1_1a	3	27114	in	in	ADP	2	Bowl	Bowl
1_1a	3	27123	it	-PRON-	PRON	2	Bowl	Bowl
1_1a	3	27141	NA	NA	NA	2	Bowl	Bowl
1_1a	3	27239	so	so	CCONJ	2	Bowl	Bowl
1_1a	3	27275	I	-PRON-	PRON	2	Bowl	Bowl
1_1a	3	27283	take	take	VERB	2	Bowl	Bowl
1_1a	3	27302	NA	NA	NA	2	Bowl	Bowl
1_1a	3	27311	over	over	ADP	2	Bowl	Bowl
1_1a	3	27320	to	to	ADP	2	Bowl	Bowl
1_1a	3	27338	NA	NA	NA	2	Bowl	Bowl
1_1a	3	27401	we	-PRON-	PRON	2	Bowl	Bowl
1_1a	3	27446	can	can	VERB	2	Bowl	Bowl
1_1a	3	27455	put	put	VERB	2	Bowl	Bowl
1_1a	3	27473	NA	NA	NA	2	Bowl	Bowl
1_1a	3	27491	down	down	ADP	2	Bowl	Bowl
1_1a	3	27531	down	down	ADP	3	Bowl	Bowl
1_1a	3	27545	in	in	ADP	3	Bowl	Bowl
1_1a	3	27572	NA	NA	NA	3	Bowl	Bowl
1_1a	3	27603	NA	NA	NA	1	Bowl	Bowl
1_1a	3	27639	NA	NA	NA	3	Bowl	Bowl
1_1a	3	27648	NA	NA	NA	5	Bowl	Bowl
1_1a	3	27702	NA	NA	NA	8	Bowl	Bowl
1_1a	3	27756	NA	NA	NA	3	Bowl	Bowl
1_1a	3	27759	and	and	CCONJ	3	Bowl	Bowl
1_1a	3	27765	and	and	CCONJ	1	Bowl	Bowl
1_1a	3	27792	and	and	CCONJ	3	Bowl	Bowl
1_1a	3	27794	then	then	ADV	3	Bowl	Bowl
1_1a	3	27810	then	then	ADV	5	Bowl	Bowl
1_1a	3	27812	turn	turn	VERB	5	Bowl	Bowl
1_1a	3	27830	on	on	ADP	5	Bowl	Bowl
1_1a	3	27839	the	the	DET	5	Bowl	Bowl
1_1a	3	27848	faucet	faucet	NOUN	5	Bowl	Bowl
1_1a	3	27873	faucet	faucet	NOUN	3	Bowl	Bowl
1_1a	3	27882	faucet	faucet	NOUN	5	Bowl	Bowl
1_1a	3	27902	NA	NA	NA	5	Bowl	Bowl
1_1a	3	27909	NA	NA	NA	3	Bowl	Bowl
1_1a	3	27974	and	and	CCONJ	3	Bowl	Bowl
1_1a	3	28010	we	-PRON-	PRON	3	Bowl	Bowl
1_1a	3	28019	can	can	VERB	3	Bowl	Bowl
1_1a	3	28028	just	just	ADV	3	Bowl	Bowl
1_1a	3	28037	kind	kind	ADV	3	Bowl	Bowl
1_1a	3	28062	kind	kind	ADV	5	Bowl	Bowl
1_1a	3	28064	of	of	ADV	5	Bowl	Bowl
1_1a	3	28082	NA	NA	NA	5	Bowl	Bowl
1_1a	3	28089	NA	NA	NA	3	Bowl	Bowl
1_1a	3	28125	NA	NA	NA	1	Bowl	Bowl
1_1a	3	28134	NA	NA	NA	3	Bowl	Bowl
1_1a	3	28170	NA	NA	NA	1	Bowl	Bowl
1_1a	3	28206	NA	NA	NA	3	Bowl	Bowl
1_1a	3	28215	NA	NA	NA	1	Bowl	Bowl
1_1a	3	28224	NA	NA	NA	3	Bowl	Bowl
1_1a	3	28269	NA	NA	NA	1	Bowl	Bowl
1_1a	3	28359	NA	NA	NA	3	Bowl	Bowl
1_1a	3	28422	NA	NA	NA	1	Bowl	Bowl
1_1a	3	28440	NA	NA	NA	3	Bowl	Bowl
1_1a	3	28458	NA	NA	NA	1	Bowl	Bowl
1_1a	3	28505	multiple	multiple	ADV	1	Bowl	Bowl
1_1a	3	28521	multiple	multiple	ADV	3	Bowl	Bowl
1_1a	3	28539	multiple	multiple	ADV	1	Bowl	Bowl
1_1a	3	28585	around	around	ADV	1	Bowl	Bowl
1_1a	3	28621	under	under	ADP	1	Bowl	Bowl
1_1a	3	28639	NA	NA	NA	1	Bowl	Bowl
1_1a	3	28649	water	water	NOUN	1	Bowl	Bowl
1_1a	3	28684	to	to	PART	1	Bowl	Bowl
1_1a	3	28756	get	get	AUX	1	Bowl	Bowl
1_1a	3	28765	all	all	DET	1	Bowl	Bowl
1_1a	3	28784	NA	NA	NA	1	Bowl	Bowl
1_1a	3	28802	little	little	ADJ	1	Bowl	Bowl
1_1a	3	28810	crevices	crevice	NOUN	1	Bowl	Bowl
1_1a	3	28863	and	and	CCONJ	1	Bowl	Bowl
1_1a	3	28971	then	then	ADV	1	Bowl	Bowl
1_1a	3	28980	'll	will	VERB	1	Bowl	Bowl
1_1a	3	28998	dump	dump	VERB	1	Bowl	Bowl
1_1a	3	29016	it	-PRON-	PRON	1	Bowl	Bowl
1_1a	3	29025	off	off	ADP	1	Bowl	Bowl
1_1a	3	29052	NA	NA	NA	1	Bowl	Bowl
1_1a	3	29088	NA	NA	NA	2	Bowl	None
1_1a	3	29141	and	and	CCONJ	2	Bowl	None
1_1a	3	29151	and	and	CCONJ	1	None	None
1_1a	3	29177	put	put	VERB	1	None	None
1_1a	3	29195	NA	NA	NA	1	None	None
1_1a	3	29204	pool	pool	NOUN	1	None	None
1_1a	3	29240	next	next	ADV	1	None	None
1_1a	3	29258	to	to	ADP	1	None	None
1_1a	3	29276	NA	NA	NA	1	None	None
1_1a	3	29294	sink	sink	NOUN	1	None	None
1_1a	3	29312	NA	NA	NA	1	None	None
1_1a	3	29349	NA	NA	NA	6	None	None
1_1a	3	29475	NA	NA	NA	4	None	None
1_1a	3	29484	NA	NA	NA	9	None	None
1_1a	3	29493	NA	NA	NA	2	None	None
1_1a	3	29520	NA	NA	NA	4	None	None
1_1a	3	29538	NA	NA	NA	7	None	None
1_1a	3	29565	NA	NA	NA	2	None	Knife
1_1a	3	29716	now	now	ADV	2	None	Knife
1_1a	3	29727	now	now	ADV	1	Knife	Knife
1_1a	3	29761	all	all	DET	1	Knife	Knife
1_1a	3	29817	all	all	DET	3	Knife	Knife
1_1a	3	29860	of	of	ADP	3	Knife	Knife
1_1a	3	29869	your	-PRON-	DET	3	Knife	Knife
1_1a	3	29871	your	-PRON-	DET	1	Knife	Knife
1_1a	3	29887	silverware	silverware	NOUN	1	Knife	Knife
1_1a	3	29932	NA	NA	NA	1	Knife	Knife
1_1a	3	30067	we	-PRON-	PRON	1	Knife	Knife
1_1a	3	30087	we	-PRON-	PRON	3	Knife	Spoon
1_1a	3	30112	can	can	VERB	3	Knife	Spoon
1_1a	3	30130	take	take	VERB	3	Knife	Spoon
1_1a	3	30150	take	take	VERB	1	Spoon	Spoon
1_1a	3	30156	NA	NA	NA	1	Spoon	Spoon
1_1a	3	30186	NA	NA	NA	3	Spoon	Spoon
1_1a	3	30231	NA	NA	NA	1	Spoon	Spoon
1_1a	3	30393	NA	NA	NA	3	Spoon	Spoon
1_1a	3	30420	NA	NA	NA	7	Spoon	Spoon
1_1a	3	30453	over	over	ADP	7	Spoon	Spoon
1_1a	3	30474	over	over	ADP	2	Spoon	Spoon
1_1a	3	30507	NA	NA	NA	2	Spoon	Spoon
1_1a	3	30534	again	again	ADV	2	Spoon	Spoon
1_1a	3	30588	be	be	AUX	2	Spoon	Spoon
1_1a	3	30597	careful	careful	ADJ	2	Spoon	Spoon
1_1a	3	30642	of	of	ADP	2	Spoon	Spoon
1_1a	3	30654	of	of	ADP	1	Spoon	Spoon
1_1a	3	30669	NA	NA	NA	1	Spoon	Spoon
1_1a	3	30696	drop	drop	NOUN	1	Spoon	Spoon
1_1a	3	30726	drop	drop	NOUN	2	Spoon	Spoon
1_1a	3	30732	NA	NA	NA	2	Spoon	Spoon
1_1a	3	30749	knife	knife	NOUN	2	Spoon	Spoon
1_1a	3	30794	's	be	AUX	2	Spoon	Spoon
1_1a	3	30838	okay	okay	ADJ	2	Spoon	Spoon
1_1a	3	30865	'll	will	VERB	2	Spoon	Spoon
1_1a	3	30883	come	come	VERB	2	Spoon	Spoon
1_1a	3	30892	back	back	ADV	2	Spoon	Spoon
1_1a	3	30910	for	for	ADP	2	Spoon	Spoon
1_1a	3	30928	you	-PRON-	PRON	2	Spoon	Spoon
1_1a	3	30937	NA	NA	NA	2	Spoon	Spoon
1_1a	3	30946	a	a	DET	2	Spoon	Spoon
1_1a	3	30955	minute	minute	NOUN	2	Spoon	Spoon
1_1a	3	30973	put	put	VERB	2	Spoon	Spoon
1_1a	3	30987	put	put	VERB	1	Spoon	Spoon
1_1a	3	31068	put	put	VERB	3	Spoon	Spoon
1_1a	3	31086	put	put	VERB	5	Spoon	Bowl
1_1a	3	31089	NA	NA	NA	5	Spoon	Bowl
1_1a	3	31104	NA	NA	NA	9	Bowl	None
1_1a	3	31131	NA	NA	NA	8	None	Knife
1_1a	3	31134	fork	fork	NOUN	8	None	Knife
1_1a	3	31233	NA	NA	NA	8	None	Knife
1_1a	3	31251	spoon	spoon	VERB	8	None	Knife
1_1a	3	31275	spoon	spoon	VERB	1	Knife	Knife
1_1a	3	31287	NA	NA	NA	1	Knife	Knife
1_1a	3	31311	NA	NA	NA	3	Knife	Knife
1_1a	3	31320	NA	NA	NA	6	Knife	Knife
1_1a	3	31412	grab	grab	VERB	6	Knife	Knife
1_1a	3	31428	grab	grab	VERB	2	Knife	Knife
1_1a	3	31438	this	this	DET	2	Knife	Knife
1_1a	3	31448	nice	nice	ADJ	2	Knife	Knife
1_1a	3	31500	nice	nice	ADJ	7	Knife	Knife
1_1a	3	31518	nice	nice	ADJ	5	Knife	Knife
1_1a	3	31529	to	to	PART	5	Knife	Knife
1_1a	3	31554	to	to	PART	3	Knife	Knife
1_1a	3	31610	return	return	VERB	3	Knife	Knife
1_1a	3	31617	return	return	VERB	1	Knife	Knife
1_1a	3	31644	return	return	VERB	3	Knife	Knife
1_1a	3	31653	return	return	VERB	5	Knife	Bowl
1_1a	3	31698	return	return	VERB	3	Bowl	Knife
1_1a	3	31725	return	return	VERB	1	Knife	Knife
1_1a	3	31743	return	return	VERB	3	Knife	Knife
1_1a	3	31761	return	return	VERB	5	Knife	Knife
1_1a	3	31770	return	return	VERB	3	Knife	Knife
1_1a	3	31779	return	return	VERB	5	Knife	Bowl
1_1a	3	31781	on	on	ADP	5	Knife	Bowl
1_1a	3	31790	NA	NA	NA	5	Knife	Bowl
1_1a	3	31797	NA	NA	NA	3	Bowl	Bowl
1_1a	3	31799	water	water	NOUN	3	Bowl	Bowl
1_1a	3	31806	water	water	NOUN	1	Bowl	Bowl
1_1a	3	31824	water	water	NOUN	3	Bowl	Bowl
1_1a	3	31826	NA	NA	NA	3	Bowl	Bowl
1_1a	3	31842	NA	NA	NA	5	Bowl	Bowl
1_1a	3	31851	NA	NA	NA	9	Bowl	Knife
1_1a	3	31896	NA	NA	NA	8	Knife	Knife
1_1a	3	31905	NA	NA	NA	5	Knife	Knife
1_1a	3	31932	NA	NA	NA	1	Knife	Knife
1_1a	3	31941	NA	NA	NA	3	Knife	Knife
1_1a	3	31959	NA	NA	NA	5	Knife	Knife
1_1a	3	32004	NA	NA	NA	4	Knife	Knife
1_1a	3	32005	again	again	ADV	4	Knife	Knife
1_1a	3	32022	again	again	ADV	3	Knife	Knife
1_1a	3	32031	again	again	ADV	4	Knife	Knife
1_1a	3	32049	again	again	ADV	5	Knife	Knife
1_1a	3	32058	again	again	ADV	4	Knife	Knife
1_1a	3	32076	again	again	ADV	5	Knife	Knife
1_1a	3	32084	move	move	VERB	5	Knife	Knife
1_1a	3	32094	move	move	VERB	4	Knife	Knife
1_1a	3	32102	NA	NA	NA	4	Knife	Knife
1_1a	3	32112	NA	NA	NA	5	Knife	Knife
1_1a	3	32120	silverware	silverware	NOUN	5	Knife	Knife
1_1a	3	32121	silverware	silverware	NOUN	4	Knife	Knife
1_1a	3	32139	silverware	silverware	NOUN	5	Knife	Knife
1_1a	3	32148	silverware	silverware	NOUN	3	Knife	Knife
1_1a	3	32157	silverware	silverware	NOUN	5	Knife	Knife
1_1a	3	32165	around	around	ADV	5	Knife	Knife
1_1a	3	32184	around	around	ADV	3	Knife	Knife
1_1a	3	32219	NA	NA	NA	3	Knife	Knife
1_1a	3	32238	NA	NA	NA	5	Knife	Knife
1_1a	3	32292	NA	NA	NA	9	Knife	Knife
1_1a	3	32301	NA	NA	NA	8	Knife	Knife
1_1a	3	32310	NA	NA	NA	3	Knife	Knife
1_1a	3	32328	NA	NA	NA	1	Knife	Knife
1_1a	3	32364	NA	NA	NA	9	Knife	Bowl
1_1a	3	32381	let	let	VERB	9	Knife	Bowl
1_1a	3	32391	let	let	VERB	8	Bowl	Spoon
1_1a	3	32408	in	in	ADP	8	Bowl	Spoon
1_1a	3	32418	in	in	ADP	3	Spoon	Spoon
1_1a	3	32454	in	in	ADP	1	Spoon	Spoon
1_1a	3	32472	in	in	ADP	3	Spoon	Spoon
1_1a	3	32481	in	in	ADP	5	Spoon	Spoon
1_1a	3	32516	NA	NA	NA	5	Spoon	Spoon
1_1a	3	32525	pool	pool	NOUN	5	Spoon	Spoon
1_1a	3	32535	pool	pool	NOUN	4	Spoon	Spoon
1_1a	3	32544	pool	pool	NOUN	9	Spoon	Spoon
1_1a	3	32561	just	just	ADV	9	Spoon	Spoon
1_1a	3	32562	just	just	ADV	5	Spoon	Spoon
1_1a	3	32579	to	to	PART	5	Spoon	Spoon
1_1a	3	32589	to	to	PART	3	Spoon	Spoon
1_1a	3	32598	to	to	PART	1	Spoon	Spoon
1_1a	3	32606	dry	dry	VERB	1	Spoon	Spoon
1_1a	3	32616	dry	dry	VERB	3	Spoon	Spoon
1_1a	3	32625	dry	dry	VERB	5	Spoon	Spoon
1_1a	3	32633	NA	NA	NA	5	Spoon	Spoon
1_1a	3	32634	NA	NA	NA	4	Spoon	Spoon
1_1a	3	32643	NA	NA	NA	9	Spoon	Spoon
1_1a	3	32652	NA	NA	NA	8	Spoon	Fork
1_1a	3	32679	NA	NA	NA	1	Fork	Fork
1_1a	3	32697	NA	NA	NA	3	Fork	Fork
1_1a	3	32706	NA	NA	NA	5	Fork	Fork
1_1a	3	32751	NA	NA	NA	9	Fork	Fork
1_1a	3	32769	NA	NA	NA	8	Fork	Fork
1_1a	3	32787	NA	NA	NA	3	Fork	Fork
1_1a	3	32814	NA	NA	NA	5	Fork	Fork
1_1a	3	32823	NA	NA	NA	4	Fork	Fork
1_1a	3	32832	NA	NA	NA	9	Fork	Fork
1_1a	3	32850	NA	NA	NA	6	Fork	None
1_1a	3	32976	NA	NA	NA	2	None	None
1_1a	3	33020	and	and	CCONJ	2	None	None
1_1a	3	33084	and	and	CCONJ	7	None	Banana
1_1a	3	33111	finally	finally	ADV	2	Banana	Cup
1_1a	3	33174	Your	-PRON-	DET	1	Cup	Cup
1_1a	3	33192	Glass	glass	NOUN	1	Cup	Cup
1_1a	3	33210	Glass	glass	NOUN	3	Cup	Cup
1_1a	3	33219	Glass	glass	NOUN	7	Cup	Cup
1_1a	3	33245	NA	NA	NA	7	Cup	Cup
1_1a	3	33255	NA	NA	NA	9	Cup	Cup
1_1a	3	33273	NA	NA	NA	7	Cup	Cup
1_1a	3	33318	NA	NA	NA	2	Cup	Cup
1_1a	3	33371	going	go	VERB	2	Cup	Cup
1_1a	3	33406	NA	NA	NA	2	Cup	Cup
1_1a	3	33415	bring	bring	VERB	2	Cup	Cup
1_1a	3	33433	NA	NA	NA	2	Cup	Cup
1_1a	3	33470	sink	sink	NOUN	2	Cup	Cup
1_1a	3	33496	just	just	ADV	2	Cup	Cup
1_1a	3	33551	like	like	SCONJ	2	Cup	Cup
1_1a	3	33569	NA	NA	NA	2	Cup	Cup
1_1a	3	33587	others	other	NOUN	2	Cup	Cup
1_1a	3	33622	turn	turn	VERB	2	Cup	Cup
1_1a	3	33633	turn	turn	VERB	1	Cup	Cup
1_1a	3	33730	on	on	ADP	1	Cup	Cup
1_1a	3	33740	NA	NA	NA	1	Cup	Cup
1_1a	3	33741	NA	NA	NA	3	Cup	Cup
1_1a	3	33758	water	water	NOUN	3	Cup	Cup
1_1a	3	33768	water	water	NOUN	5	Cup	Cup
1_1a	3	33777	water	water	NOUN	4	Cup	Cup
1_1a	3	33784	give	give	VERB	4	Cup	Cup
1_1a	3	33786	give	give	VERB	5	Cup	Cup
1_1a	3	33822	give	give	VERB	3	Cup	Cup
1_1a	3	33831	give	give	VERB	5	Cup	Cup
1_1a	3	33839	NA	NA	NA	5	Cup	Cup
1_1a	3	33848	little	little	ADJ	5	Cup	Cup
1_1a	3	33858	little	little	ADJ	4	Cup	Cup
1_1a	3	33866	sore	sore	ADJ	4	Cup	Cup
1_1a	3	33876	sore	sore	ADJ	5	Cup	Cup
1_1a	3	33893	and	and	CCONJ	5	Cup	Cup
1_1a	3	33912	and	and	CCONJ	3	Cup	Cup
1_1a	3	33930	and	and	CCONJ	5	Cup	Cup
1_1a	3	33948	and	and	CCONJ	4	Cup	Cup
1_1a	3	33957	and	and	CCONJ	9	Cup	Cup
1_1a	3	33975	and	and	CCONJ	8	Cup	Cup
1_1a	3	34002	and	and	CCONJ	5	Cup	Cup
1_1a	3	34020	and	and	CCONJ	3	Cup	Cup
1_1a	3	34038	and	and	CCONJ	5	Cup	Cup
1_1a	3	34056	and	and	CCONJ	3	Cup	Cup
1_1a	3	34074	and	and	CCONJ	1	Cup	Cup
1_1a	3	34082	we	-PRON-	PRON	1	Cup	Cup
1_1a	3	34083	we	-PRON-	PRON	3	Cup	Spoon
1_1a	3	34091	can	can	VERB	3	Cup	Spoon
1_1a	3	34092	can	can	VERB	5	Spoon	Cup
1_1a	3	34101	can	can	VERB	6	Cup	None
1_1a	3	34109	let	let	VERB	6	Cup	None
1_1a	3	34118	NA	NA	NA	6	Cup	None
1_1a	3	34127	dry	dry	VERB	6	Cup	None
1_1a	3	34163	there	there	ADV	6	Cup	None
1_1a	3	34172	NA	NA	NA	6	Cup	None
1_1a	3	34272	NA	NA	NA	2	None	None
1_1a	3	34316	and	and	CCONJ	2	None	None
1_1a	3	34344	and	and	CCONJ	7	None	Apple
1_1a	3	34351	now	now	ADV	7	None	Apple
1_1a	3	34360	we	-PRON-	PRON	7	None	Apple
1_1a	3	34369	have	have	AUX	7	None	Apple
1_1a	3	34378	to	to	PART	7	None	Apple
1_1a	3	34396	throw	throw	VERB	7	None	Apple
1_1a	3	34414	out	out	ADP	7	None	Apple
1_1a	3	34423	the	the	DET	7	None	Apple
1_1a	3	34441	stems	stem	NOUN	7	None	Apple
1_1a	3	34443	stems	stem	NOUN	2	Apple	Apple
1_1a	3	34452	stems	stem	NOUN	1	Apple	Banana
1_1a	3	34477	from	from	ADP	1	Apple	Banana
1_1a	3	34495	your	-PRON-	DET	1	Apple	Banana
1_1a	3	34513	fruits	fruit	NOUN	1	Apple	Banana
1_1a	3	34524	fruits	fruit	NOUN	3	Banana	Banana
1_1a	3	34542	fruits	fruit	NOUN	7	Banana	Apple
1_1a	3	34567	NA	NA	NA	7	Banana	Apple
1_1a	3	34605	NA	NA	NA	2	Apple	Apple
1_1a	3	34819	'll	will	VERB	2	Apple	Apple
1_1a	3	34855	just	just	ADV	2	Apple	Apple
1_1a	3	34864	bring	bring	VERB	2	Apple	Apple
1_1a	3	34891	NA	NA	NA	2	Apple	Apple
1_1a	3	34893	NA	NA	NA	7	Apple	Banana
1_1a	3	34900	over	over	ADP	7	Apple	Banana
1_1a	3	34918	to	to	ADP	7	Apple	Banana
1_1a	3	34935	trash	trash	NOUN	7	Apple	Banana
1_1a	3	34971	put	put	VERB	7	Apple	Banana
1_1a	3	34974	put	put	VERB	2	Banana	Banana
1_1a	3	34983	put	put	VERB	1	Banana	Apple
1_1a	3	35037	put	put	VERB	3	Apple	Banana
1_1a	3	35055	put	put	VERB	5	Banana	Apple
1_1a	3	35061	NA	NA	NA	5	Banana	Apple
1_1a	3	35064	NA	NA	NA	9	Apple	Apple
1_1a	3	35070	in	in	ADP	9	Apple	Apple
1_1a	3	35082	in	in	ADP	6	Apple	None
1_1a	3	35088	NA	NA	NA	6	Apple	None
1_1a	3	35181	NA	NA	NA	5	None	None
1_1a	3	35235	NA	NA	NA	3	None	None
1_1a	3	35262	NA	NA	NA	1	None	None
1_1a	3	35271	NA	NA	NA	4	None	None
1_1a	3	35280	NA	NA	NA	3	None	None
1_1a	3	35325	NA	NA	NA	1	None	None
1_1a	3	35343	NA	NA	NA	3	None	None
1_1a	3	35397	NA	NA	NA	4	None	None
1_1a	3	35415	NA	NA	NA	5	None	None
1_1a	3	35433	NA	NA	NA	9	None	None
1_1a	3	35469	NA	NA	NA	5	None	None
1_1a	3	35478	NA	NA	NA	3	None	None
1_1a	3	35496	NA	NA	NA	NA	NA	NA
1_1a	4	35505	NA	NA	NA	8	None	None
1_1a	4	35532	NA	NA	NA	3	None	None
1_1a	4	35533	okay	okay	INTJ	3	None	None
1_1a	4	35604	okay	okay	INTJ	1	None	None
1_1a	4	35613	okay	okay	INTJ	3	None	None
1_1a	4	35640	okay	okay	INTJ	8	None	Bear
1_1a	4	35713	so	so	SCONJ	8	None	Bear
1_1a	4	35740	we	-PRON-	PRON	8	None	Bear
